# name tx ty tz qx qy qz qw
frame_000690.jpg 2.232792 -0.330003 -3.388986 -0.108339 0.640061 -0.060799 0.758214
frame_000705.jpg 2.353389 -0.302631 -3.597840 -0.104128 0.629201 -0.058686 0.767997
frame_000720.jpg 2.420393 -0.262867 -3.863999 -0.103244 0.625908 -0.053138 0.771204
frame_000735.jpg 2.473154 -0.220360 -4.073775 -0.108193 0.622861 -0.045820 0.773459
frame_000750.jpg 3.250928 -0.207937 -3.566350 -0.101840 0.542041 -0.054745 0.832360
frame_000765.jpg 4.225985 -0.157832 -2.360123 -0.097916 0.395122 -0.065129 0.911070
frame_000780.jpg 4.745036 -0.024455 -0.729715 -0.086371 0.212170 -0.068610 0.970987
frame_000795.jpg 4.750844 -0.010950 0.228467 -0.074692 0.099323 -0.074626 0.989438
frame_000810.jpg 4.724075 0.007662 0.491720 -0.075595 0.073569 -0.075154 0.991577
frame_000825.jpg 4.575537 0.021270 1.083759 -0.073264 0.016169 -0.078735 0.994068
frame_000840.jpg 4.537088 0.029630 1.216471 -0.068253 0.000109 -0.077427 0.994659
frame_000855.jpg 4.349668 0.217124 1.724437 -0.070550 -0.064565 -0.063184 0.993409
frame_000870.jpg 4.186128 0.090223 1.894584 -0.062166 -0.101951 -0.077039 0.989852
frame_000885.jpg 4.201304 0.057194 1.569866 -0.059709 -0.098705 -0.077852 0.990268
frame_000900.jpg 4.220830 0.027720 1.178478 -0.064576 -0.094139 -0.079882 0.990246
frame_000915.jpg 4.242498 0.024043 0.947260 -0.067959 -0.106497 -0.079146 0.988826
frame_000930.jpg 4.281199 0.003502 0.519744 -0.064974 -0.097013 -0.077137 0.990160
frame_000945.jpg 4.227334 -0.074030 0.393803 -0.050548 -0.123580 -0.086834 0.987235
frame_000960.jpg 4.215279 -0.064457 0.151530 -0.052425 -0.134964 -0.083822 0.985906
frame_000975.jpg 4.232652 -0.066798 -0.158981 -0.057486 -0.139621 -0.081801 0.985145
frame_000990.jpg 4.262617 -0.121524 -0.525480 -0.062252 -0.136755 -0.084531 0.985027
frame_001005.jpg 4.300718 -0.112667 -0.760027 -0.061061 -0.150306 -0.081384 0.983390
frame_001020.jpg 4.332413 -0.125886 -0.879626 -0.053240 -0.170677 -0.084507 0.980252
frame_001035.jpg 4.321235 -0.115701 -1.227389 -0.056460 -0.165063 -0.079807 0.981426
frame_001050.jpg 4.320885 -0.176427 -1.359785 -0.059365 -0.169821 -0.084899 0.980015
frame_001065.jpg 4.520996 -0.107874 -0.212376 -0.049263 -0.301239 -0.084499 0.948519
frame_001080.jpg 4.130560 0.036440 1.550350 -0.025725 -0.493108 -0.075922 0.866267
frame_001095.jpg 3.461905 0.058455 2.552223 -0.011093 -0.610654 -0.075857 0.788178
frame_001110.jpg 2.834472 0.078989 3.114042 -0.000284 -0.689250 -0.072470 0.720890
frame_001125.jpg 2.350845 0.108024 3.402185 0.006665 -0.738586 -0.068302 0.670657
frame_001140.jpg 2.039798 0.131431 3.545150 0.012732 -0.766869 -0.066364 0.638236
frame_001155.jpg 1.907714 0.170589 3.478243 0.016087 -0.779130 -0.069181 0.622826
frame_001170.jpg 1.927374 0.154832 3.262261 0.013519 -0.778164 -0.064657 0.624578
frame_001185.jpg 1.872946 0.136983 3.087912 0.015738 -0.785579 -0.064628 0.615176
frame_001200.jpg 1.902778 0.105145 2.814269 0.016020 -0.783634 -0.063649 0.617746
